"seqname","start","end","strand","num_mutation","region","gene_symbol"
"CHR3",37284887,37284907,"+",1,"5UTR","GOLGA4"
"CHR2",220435353,220435376,"-",1,"CDS","OBSL1"
"CHR2",220432223,220432238,"-",1,"CDS","OBSL1"
"CHR2",220435444,220435473,"-",3,"CDS","OBSL1"
"CHR9",125085264,125085294,"+",1,"3UTR","MRRF"
"CHR9",125085068,125085092,"+",1,"3UTR","MRRF"
"CHR9",125075634,125075649,"+",1,"CDS","MRRF"
"CHR1",183520295,183520305,"+",1,"CDS","SMG7"
"CHR1",183515215,183515233,"+",1,"CDS","SMG7"
"CHR1",183521689,183521718,"+",1,"3UTR","SMG7"
"CHR20",46282173,46282212,"+",4,"3UTR","NCOA3"
"CHR20",46282150,46282163,"+",1,"3UTR","NCOA3"
"CHR20",46266441,46266460,"+",1,"CDS","NCOA3"
"CHR4",15067974,15067992,"+",1,"CDS","CPEB2"
"CHR4",15005323,15005338,"+",1,"CDS","CPEB2"
"CHR4",15004857,15004896,"+",1,"CDS","CPEB2"
"CHR6",28268785,28268815,"+",1,"CDS","PGBD1"
"CHR6",28268710,28268726,"+",1,"CDS","PGBD1"
"CHR6",28268686,28268702,"+",1,"CDS","PGBD1"
"CHR7",90042317,90042336,"+",3,"CDS","CLDN12"
"CHR7",90042348,90042362,"+",1,"CDS","CLDN12"
"CHR7",90042405,90042420,"+",1,"CDS","CLDN12"
"CHR4",13543839,13543859,"-",1,"CDS","NKX3-2"
"CHR4",13543709,13543740,"-",1,"CDS","NKX3-2"
"CHR4",13543627,13543654,"-",1,"CDS","NKX3-2"
"CHR17",15935619,15935640,"-",2,"CDS","NCOR1"
"CHR17",16050879,16050893,"-",2,"Intron","NCOR1"
"CHR17",15960943,15960954,"-",1,"CDS","NCOR1"
"CHR18",46447960,46447983,"-",1,"CDS","SMAD7"
"CHR18",46476616,46476676,"-",1,"CDS","SMAD7"
"CHR18",46476814,46476827,"-",1,"5UTR","SMAD7"
"CHR20",51873381,51873391,"+",1,"Intron","TSHZ2"
"CHR20",52103764,52103784,"+",2,"3UTR","TSHZ2"
"CHR20",51871672,51871681,"+",1,"CDS","TSHZ2"
"CHR4",57777120,57777131,"+",1,"CDS","REST"
"CHR4",57797788,57797825,"+",6,"CDS","REST"
"CHR4",57797739,57797782,"+",11,"CDS","REST"
"CHR16",67578879,67578893,"+",1,"CDS","FAM65A"
"CHR16",67577301,67577314,"+",1,"CDS","FAM65A"
"CHR16",67576032,67576050,"+",1,"CDS","FAM65A"
"CHR2",233389524,233389536,"+",1,"CDS","PRSS56"
"CHR2",233390160,233390202,"+",1,"CDS","PRSS56"
"CHR2",233388554,233388577,"+",1,"CDS","PRSS56"
"CHR7",72950972,72951020,"-",1,"3UTR","BCL7B"
"CHR7",72951437,72951456,"-",1,"3UTR","BCL7B"
"CHR7",72951471,72951488,"-",1,"3UTR","BCL7B"
"CHR10",71880947,71880966,"-",1,"CDS","AIFM2"
"CHR10",71874066,71874075,"-",1,"CDS","AIFM2"
"CHR10",71873897,71873914,"-",1,"3UTR","AIFM2"
"CHR3",49155105,49155124,"-",1,"CDS","USP19"
"CHR3",49145892,49145902,"-",1,"CDS","USP19"
"CHR3",49155398,49155427,"-",1,"CDS","USP19"
"CHR14",103336557,103336573,"+",1,"CDS","TRAF3"
"CHR14",103373308,103373327,"+",1,"3UTR","TRAF3"
"CHR14",103374075,103374100,"+",2,"3UTR","TRAF3"
"CHR19",45806343,45806355,"+",1,"3UTR","MARK4"
"CHR19",45806209,45806231,"+",1,"3UTR","MARK4"
"CHR19",45806236,45806274,"+",1,"3UTR","MARK4"
"CHR16",89293356,89293378,"+",2,"CDS","ZNF778"
"CHR16",89294268,89294309,"+",1,"CDS","ZNF778"
"CHR16",89295115,89295143,"+",1,"3UTR","ZNF778"
"CHR2",171823177,171823196,"+",1,"3UTR","GORASP2"
"CHR2",171823202,171823220,"+",1,"3UTR","GORASP2"
"CHR2",171822973,171822985,"+",1,"3UTR","GORASP2"
"CHR5",56558805,56558824,"+",3,"3UTR","GPBP1"
"CHR5",56470222,56470233,"+",6,"Intron","GPBP1"
"CHR5",56558783,56558804,"+",2,"3UTR","GPBP1"
"CHR21",46952016,46952034,"-",1,"CDS","SLC19A1"
"CHR21",46935034,46935048,"-",1,"3UTR","SLC19A1"
"CHR21",46950699,46950720,"-",1,"CDS","SLC19A1"
"CHR7",143002280,143002304,"+",2,"3UTR","CASP2"
"CHR7",143002309,143002335,"+",1,"3UTR","CASP2"
"CHR7",143002108,143002133,"+",2,"3UTR","CASP2"
"CHR11",65765985,65766009,"-",2,"3UTR","EIF1AD"
"CHR11",65766064,65766086,"-",3,"3UTR","EIF1AD"
"CHR11",65766033,65766044,"-",6,"3UTR","EIF1AD"
"CHR11",47185939,47185964,"-",1,"3UTR","ARFGAP2"
"CHR11",47186800,47186817,"-",1,"3UTR","ARFGAP2"
"CHR11",47186148,47186159,"-",1,"3UTR","ARFGAP2"
"CHR1",26795505,26795542,"+",1,"CDS","DHDDS"
"CHR1",26795555,26795570,"+",1,"CDS","DHDDS"
"CHR1",26795777,26795788,"+",1,"3UTR","DHDDS"
"CHR1",153617840,153617859,"+",1,"3UTR","CHTOP"
"CHR1",153606557,153606577,"+",1,"5UTR","CHTOP"
"CHR1",153617663,153617690,"+",1,"3UTR","CHTOP"
"CHR14",69259675,69259684,"-",1,"CDS","ZFP36L1"
"CHR14",69259747,69259776,"-",1,"CDS","ZFP36L1"
"CHR14",69256306,69256331,"-",1,"CDS","ZFP36L1"
"CHR14",69865776,69865820,"+",4,"5UTR","SLC39A9"
"CHR14",69865862,69865881,"+",2,"5UTR","SLC39A9"
"CHR14",69925280,69925289,"+",1,"CDS","SLC39A9"
"CHR19",33870698,33870721,"+",1,"3UTR","CEBPG"
"CHR19",33870580,33870617,"+",3,"3UTR","CEBPG"
"CHR19",33872283,33872294,"+",1,"3UTR","CEBPG"
"CHR14",68144757,68144779,"-",1,"3UTR","RDH11"
"CHR14",68151866,68151888,"-",2,"CDS","RDH11"
"CHR14",68145014,68145034,"-",1,"3UTR","RDH11"
"CHR19",30192998,30193027,"-",2,"3UTR","C19orf12"
"CHR19",30193632,30193666,"-",1,"3UTR","C19orf12"
"CHR19",30193838,30193854,"-",1,"CDS","C19orf12"
"CHR17",73887241,73887272,"-",1,"CDS","TRIM65"
"CHR17",73887012,73887060,"-",1,"CDS","TRIM65"
"CHR17",73886873,73886907,"-",9,"CDS","TRIM65"
"CHRX",70280683,70280694,"-",2,"3UTR","SNX12"
"CHRX",70280714,70280732,"-",7,"3UTR","SNX12"
"CHRX",70280738,70280770,"-",19,"3UTR","SNX12"
"CHR2",191745837,191745857,"+",1,"CDS","GLS"
"CHR2",191797517,191797537,"+",1,"CDS","GLS"
"CHR2",191745695,191745708,"+",1,"5UTR","GLS"
"CHR14",67746060,67746084,"+",1,"CDS","MPP5"
"CHR14",67800093,67800110,"+",3,"3UTR","MPP5"
"CHR14",67800326,67800346,"+",2,"3UTR","MPP5"
"CHR19",19230540,19230574,"-",2,"3UTR","TMEM161A"
"CHR19",19230861,19230879,"-",9,"CDS","TMEM161A"
"CHR19",19232180,19232198,"-",1,"CDS","TMEM161A"
"CHR8",42390293,42390313,"-",1,"Intron","SLC20A2"
"CHR8",42294809,42294826,"-",1,"CDS","SLC20A2"
"CHR8",42390327,42390349,"-",3,"Intron","SLC20A2"
"CHR19",36612429,36612444,"+",2,"CDS","TBCB"
"CHR19",36606045,36606074,"+",1,"5UTR","TBCB"
"CHR19",36616362,36616373,"+",2,"CDS","TBCB"
"CHR6",36078329,36078341,"+",1,"3UTR","MAPK14"
"CHR6",36076443,36076455,"+",2,"3UTR","MAPK14"
"CHR6",36076649,36076666,"+",3,"3UTR","MAPK14"
"CHR11",118968627,118968641,"-",1,"CDS","DPAGT1"
"CHR11",118971773,118971786,"-",2,"CDS","DPAGT1"
"CHR11",118968587,118968597,"-",1,"CDS","DPAGT1"
"CHR17",1946594,1946604,"+",1,"3UTR","DPH1"
"CHR17",1946436,1946457,"+",1,"3UTR","DPH1"
"CHR17",1946626,1946637,"+",1,"3UTR","DPH1"
"CHR12",53428473,53428488,"+",1,"CDS","EIF4B"
"CHR12",53412617,53412649,"+",1,"CDS","EIF4B"
"CHR12",53435248,53435277,"+",1,"3UTR","EIF4B"
"CHR16",10626526,10626542,"-",1,"3UTR","EMP2"
"CHR16",10631874,10631889,"-",1,"CDS","EMP2"
"CHR16",10626429,10626448,"-",3,"3UTR","EMP2"
"CHR12",49330171,49330181,"-",2,"3UTR","ARF3"
"CHR12",49333492,49333508,"-",1,"CDS","ARF3"
"CHR12",49332830,49332861,"-",3,"CDS","ARF3"
"CHR1",169101809,169101825,"+",2,"3UTR","ATP1B1"
"CHR1",169075934,169075965,"+",2,"5UTR","ATP1B1"
"CHR1",169100895,169100916,"+",3,"3UTR","ATP1B1"
"CHR12",32490698,32490729,"+",1,"CDS","BICD1"
"CHR12",32480998,32481011,"+",1,"CDS","BICD1"
"CHR12",32260892,32260903,"+",1,"Intron","BICD1"
"CHR13",73650027,73650043,"+",1,"3UTR","KLF5"
"CHR13",73636275,73636299,"+",1,"CDS","KLF5"
"CHR13",73636513,73636538,"+",2,"CDS","KLF5"
"CHR12",56365418,56365454,"+",1,"3UTR","CDK2"
"CHR12",56365515,56365534,"+",1,"3UTR","CDK2"
"CHR12",56363320,56363330,"+",2,"CDS","CDK2"
"CHR14",103986071,103986092,"-",3,"3UTR","CKB"
"CHR14",103986104,103986260,"-",1,"3UTR","CKB"
"CHR14",103987658,103987675,"-",1,"CDS","CKB"
"CHR11",68542835,68542867,"-",1,"CDS","CPT1A"
"CHR11",68529055,68529076,"-",1,"CDS","CPT1A"
"CHR11",68524363,68524377,"-",1,"3UTR","CPT1A"
"CHR22",38687076,38687093,"-",1,"3UTR","CSNK1E"
"CHR22",38696032,38696043,"-",1,"CDS","CSNK1E"
"CHR22",38687459,38687479,"-",2,"3UTR","CSNK1E"
"CHR6",132270357,132270379,"-",1,"3UTR","CTGF"
"CHR6",132271910,132271943,"-",1,"CDS","CTGF"
"CHR6",132269949,132269969,"-",2,"3UTR","CTGF"
"CHR5",138266306,138266325,"+",1,"CDS","CTNNA1"
"CHR5",138261009,138261019,"+",1,"CDS","CTNNA1"
"CHR5",138160249,138160260,"+",1,"CDS","CTNNA1"
"CHR14",75369032,75369064,"+",2,"3UTR","DLST"
"CHR14",75369310,75369327,"+",1,"3UTR","DLST"
"CHR14",75370365,75370380,"+",2,"3UTR","DLST"
"CHR16",67232093,67232163,"+",2,"3UTR","E2F4"
"CHR16",67229687,67229700,"+",1,"CDS","E2F4"
"CHR16",67229720,67229741,"+",2,"CDS","E2F4"
"CHR2",241401720,241401739,"+",1,"CDS","GPC1"
"CHR2",241405770,241405787,"+",1,"3UTR","GPC1"
"CHR2",241406228,241406249,"+",1,"3UTR","GPC1"
"CHRX",135956220,135956247,"-",3,"3UTR","RBMX"
"CHRX",135955681,135955699,"-",1,"3UTR","RBMX"
"CHRX",135962780,135962803,"-",1,"5UTR","RBMX"
"CHR11",68703723,68703756,"+",1,"CDS","IGHMBP2"
"CHR11",68707444,68707474,"+",2,"3UTR","IGHMBP2"
"CHR11",68671468,68671480,"+",4,"CDS","IGHMBP2"
"CHR15",41795378,41795398,"+",1,"3UTR","ITPKA"
"CHR15",41795314,41795324,"+",1,"CDS","ITPKA"
"CHR15",41795484,41795503,"+",1,"3UTR","ITPKA"
"CHR1",226924970,226924996,"-",1,"CDS","ITPKB"
"CHR1",226923256,226923305,"-",3,"CDS","ITPKB"
"CHR1",226924341,226924379,"-",1,"CDS","ITPKB"
"CHR2",26950782,26950795,"+",1,"CDS","KCNK3"
"CHR2",26950824,26950839,"+",1,"CDS","KCNK3"
"CHR2",26950848,26950866,"+",1,"CDS","KCNK3"
"CHR19",33696511,33696530,"+",1,"CDS","LRP3"
"CHR19",33698237,33698254,"+",3,"CDS","LRP3"
"CHR19",33696533,33696566,"+",1,"CDS","LRP3"
"CHR6",52146862,52146890,"-",1,"CDS","MCM3"
"CHR6",52138580,52138593,"-",1,"CDS","MCM3"
"CHR6",52129159,52129219,"-",1,"3UTR","MCM3"
"CHR4",4864796,4864821,"+",3,"CDS","MSX1"
"CHR4",4861957,4861985,"+",1,"CDS","MSX1"
"CHR4",4864994,4865011,"+",3,"3UTR","MSX1"
"CHR11",59343998,59344057,"-",2,"3UTR","OSBP"
"CHR11",59376098,59376109,"-",1,"CDS","OSBP"
"CHR11",59361595,59361606,"-",2,"CDS","OSBP"
"CHR9",118997527,118997552,"+",1,"CDS","PAPPA"
"CHR9",118950283,118950298,"+",1,"CDS","PAPPA"
"CHR9",118997706,118997715,"+",1,"CDS","PAPPA"
"CHR7",100201781,100201831,"+",2,"CDS","PCOLCE"
"CHR7",100202810,100202824,"+",1,"CDS","PCOLCE"
"CHR7",100203332,100203356,"+",3,"CDS","PCOLCE"
"CHR5",149493655,149493665,"-",1,"3UTR","PDGFRB"
"CHR5",149494351,149494363,"-",1,"3UTR","PDGFRB"
"CHR5",149493608,149493631,"-",4,"3UTR","PDGFRB"
"CHR17",64802117,64802138,"+",1,"3UTR","PRKCA"
"CHR17",64637537,64637554,"+",1,"CDS","PRKCA"
"CHR17",64635431,64635450,"+",6,"Intron","PRKCA"
"CHR22",22118431,22118440,"-",1,"3UTR","MAPK1"
"CHR22",22117219,22117233,"-",1,"3UTR","MAPK1"
"CHR22",22117150,22117161,"-",1,"3UTR","MAPK1"
"CHR15",52353565,52353578,"+",1,"CDS","MAPK6"
"CHR15",52350949,52350972,"+",1,"CDS","MAPK6"
"CHR15",52356312,52356325,"+",1,"CDS","MAPK6"
"CHR17",19284661,19284685,"+",1,"CDS","MAPK7"
"CHR17",19284600,19284638,"+",6,"CDS","MAPK7"
"CHR17",19285299,19285320,"+",1,"CDS","MAPK7"
"CHR22",50702390,50702436,"-",5,"3UTR","MAPK11"
"CHR22",50702989,50703003,"-",2,"3UTR","MAPK11"
"CHR22",50703084,50703107,"-",4,"3UTR","MAPK11"
"CHR17",79674391,79674452,"+",3,"3UTR","MRPL12"
"CHR17",79674332,79674369,"+",1,"3UTR","MRPL12"
"CHR17",79674224,79674258,"+",1,"CDS","MRPL12"
"CHR22",50691738,50691781,"-",2,"3UTR","MAPK12"
"CHR22",50691630,50691665,"-",2,"3UTR","MAPK12"
"CHR22",50691606,50691626,"-",2,"3UTR","MAPK12"
"CHR20",43955719,43955736,"-",4,"3UTR","SDC4"
"CHR20",43955445,43955466,"-",1,"3UTR","SDC4"
"CHR20",43955607,43955629,"-",2,"3UTR","SDC4"
"CHR5",131730124,131730148,"+",1,"3UTR","SLC22A5"
"CHR5",131705559,131705569,"+",1,"5UTR","SLC22A5"
"CHR5",131730068,131730080,"+",1,"3UTR","SLC22A5"
"CHR17",46005638,46005660,"+",2,"3UTR","SP2"
"CHR17",46005389,46005412,"+",1,"3UTR","SP2"
"CHR17",45994251,45994285,"+",1,"CDS","SP2"
"CHR8",126011454,126011471,"+",1,"5UTR","SQLE"
"CHR8",126011734,126011774,"+",2,"CDS","SQLE"
"CHR8",126011843,126011862,"+",1,"CDS","SQLE"
"CHR6",35802264,35802276,"-",1,"3UTR","SRPK1"
"CHR6",35801444,35801463,"-",1,"3UTR","SRPK1"
"CHR6",35856614,35856630,"-",2,"CDS","SRPK1"
"CHR19",2807684,2807703,"+",2,"CDS","THOP1"
"CHR19",2813326,2813389,"+",1,"3UTR","THOP1"
"CHR19",2813254,2813300,"+",1,"3UTR","THOP1"
"CHR4",103748788,103748806,"-",8,"5UTR","UBE2D3"
"CHR4",103718121,103718133,"-",1,"3UTR","UBE2D3"
"CHR4",103718232,103718255,"-",1,"3UTR","UBE2D3"
"CHR22",32352901,32352914,"+",1,"3UTR","YWHAH"
"CHR22",32353265,32353285,"+",1,"3UTR","YWHAH"
"CHR22",32352670,32352701,"+",1,"CDS","YWHAH"
"CHR11",123596125,123596150,"-",1,"3UTR","ZNF202"
"CHR11",123597142,123597175,"-",1,"CDS","ZNF202"
"CHR11",123595580,123595610,"-",1,"3UTR","ZNF202"
"CHR6",64286461,64286499,"+",2,"5UTR","PTP4A1"
"CHR6",64286371,64286392,"+",1,"5UTR","PTP4A1"
"CHR6",64286444,64286457,"+",2,"5UTR","PTP4A1"
"CHR7",90895682,90895704,"+",1,"CDS","FZD1"
"CHR7",90894711,90894730,"+",1,"CDS","FZD1"
"CHR7",90894931,90894973,"+",1,"CDS","FZD1"
"CHR12",132406024,132406074,"+",1,"3UTR","ULK1"
"CHR12",132405972,132406009,"+",3,"3UTR","ULK1"
"CHR12",132395319,132395333,"+",2,"CDS","ULK1"
"CHR7",148922767,148922794,"+",1,"3UTR","ZNF282"
"CHR7",148921908,148921922,"+",2,"3UTR","ZNF282"
"CHR7",148922937,148922956,"+",1,"3UTR","ZNF282"
"CHR12",68051702,68051725,"+",1,"CDS","DYRK2"
"CHR12",68052073,68052094,"+",2,"CDS","DYRK2"
"CHR12",68051523,68051532,"+",1,"CDS","DYRK2"
"CHR10",75568078,75568093,"-",2,"CDS","NDST2"
"CHR10",75567797,75567811,"-",1,"CDS","NDST2"
"CHR10",75567693,75567710,"-",1,"CDS","NDST2"
"CHR6",144508443,144508454,"+",3,"CDS","STX11"
"CHR6",144508948,144508966,"+",1,"3UTR","STX11"
"CHR6",144508421,144508435,"+",1,"CDS","STX11"
"CHR16",67188416,67188446,"-",2,"3UTR","TRADD"
"CHR16",67188523,67188534,"-",1,"3UTR","TRADD"
"CHR16",67188222,67188275,"-",2,"3UTR","TRADD"
"CHR17",21101694,21101737,"-",1,"CDS","TMEM11"
"CHR17",21101770,21101806,"-",4,"CDS","TMEM11"
"CHR17",21101854,21101879,"-",2,"CDS","TMEM11"
"CHR1",23835162,23835188,"-",2,"3UTR","E2F2"
"CHR1",23836238,23836253,"-",1,"3UTR","E2F2"
"CHR1",23836288,23836309,"-",1,"3UTR","E2F2"
"CHR6",133850027,133850037,"+",4,"3UTR","EYA4"
"CHR6",133594023,133594043,"+",7,"Intron","EYA4"
"CHR6",133849941,133849967,"+",1,"3UTR","EYA4"
"CHR7",6203935,6203953,"-",1,"3UTR","CYTH3"
"CHR7",6203127,6203161,"-",2,"3UTR","CYTH3"
"CHR7",6217513,6217534,"-",1,"CDS","CYTH3"
"CHR19",48982510,48982527,"+",1,"3UTR","CYTH2"
"CHR19",48982487,48982498,"+",1,"3UTR","CYTH2"
"CHR19",48978167,48978189,"+",1,"CDS","CYTH2"
"CHR19",11435071,11435086,"-",1,"3UTR","RAB3D"
"CHR19",11435298,11435321,"-",1,"3UTR","RAB3D"
"CHR19",11435827,11435877,"-",2,"3UTR","RAB3D"
"CHR1",147096381,147096403,"+",3,"CDS","BCL9"
"CHR1",147091206,147091239,"+",1,"CDS","BCL9"
"CHR1",147092753,147092781,"+",1,"CDS","BCL9"
"CHR20",3786411,3786428,"+",1,"3UTR","CDC25B"
"CHR20",3785488,3785512,"+",2,"CDS","CDC25B"
"CHR20",3781417,3781426,"+",1,"CDS","CDC25B"
"CHR6",75893093,75893108,"-",1,"CDS","COL12A1"
"CHR6",75893741,75893756,"-",2,"CDS","COL12A1"
"CHR6",75893186,75893198,"-",2,"CDS","COL12A1"
"CHR5",176886177,176886204,"-",1,"CDS","DBN1"
"CHR5",176884272,176884300,"-",1,"3UTR","DBN1"
"CHR5",176885457,176885473,"-",1,"CDS","DBN1"
"CHR1",10532493,10532515,"-",1,"CDS","DFFA"
"CHR1",10521429,10521453,"-",1,"3UTR","DFFA"
"CHR1",10523168,10523189,"-",1,"CDS","DFFA"
"CHR5",172195689,172195709,"-",1,"3UTR","DUSP1"
"CHR5",172197925,172197943,"-",1,"CDS","DUSP1"
"CHR5",172197972,172198003,"-",1,"5UTR","DUSP1"
"CHR1",1270919,1270958,"-",1,"3UTR","DVL1"
"CHR1",1273472,1273496,"-",2,"CDS","DVL1"
"CHR1",1271274,1271290,"-",1,"3UTR","DVL1"
"CHR16",2285430,2285457,"+",1,"CDS","E4F1"
"CHR16",2282816,2282837,"+",1,"CDS","E4F1"
"CHR16",2285674,2285696,"+",1,"3UTR","E4F1"
"CHR1",245017270,245017287,"-",1,"3UTR","HNRNPU"
"CHR1",245017115,245017128,"-",1,"3UTR","HNRNPU"
"CHR1",245021449,245021473,"-",1,"CDS","HNRNPU"
"CHRX",70627884,70627904,"+",2,"CDS","TAF1"
"CHRX",70683853,70683875,"+",2,"CDS","TAF1"
"CHRX",70601656,70601665,"+",1,"CDS","TAF1"
"CHR17",56572577,56572596,"-",2,"CDS","MTMR4"
"CHR17",56584557,56584579,"-",1,"CDS","MTMR4"
"CHR17",56573519,56573545,"-",1,"CDS","MTMR4"
"CHR17",76167880,76167912,"+",1,"CDS","SYNGR2"
"CHR17",76168669,76168695,"+",1,"3UTR","SYNGR2"
"CHR17",76168392,76168413,"+",1,"3UTR","SYNGR2"
"CHR1",206906453,206906473,"+",2,"3UTR","MAPKAPK2"
"CHR1",206906250,206906266,"+",1,"3UTR","MAPKAPK2"
"CHR1",206906140,206906154,"+",2,"3UTR","MAPKAPK2"
"CHR17",37565294,37565322,"-",1,"CDS","MED1"
"CHR17",37564097,37564108,"-",2,"CDS","MED1"
"CHR17",37561739,37561751,"-",4,"3UTR","MED1"
"CHR1",178381005,178381024,"+",1,"Intron","RASAL2"
"CHR1",178425958,178425971,"+",4,"CDS","RASAL2"
"CHR1",178442935,178442948,"+",1,"3UTR","RASAL2"
"CHRX",152486061,152486076,"-",1,"5UTR","MAGEA1"
"CHRX",152482812,152482823,"-",1,"CDS","MAGEA1"
"CHRX",152482582,152482599,"-",2,"CDS","MAGEA1"
"CHR16",16235811,16235845,"+",1,"3UTR","ABCC1"
"CHR16",16235621,16235632,"+",1,"3UTR","ABCC1"
"CHR16",16235581,16235600,"+",2,"3UTR","ABCC1"
"CHR15",59429521,59429566,"-",1,"3UTR","MYO1E"
"CHR15",59453289,59453300,"-",1,"CDS","MYO1E"
"CHR15",59664919,59664951,"-",1,"5UTR","MYO1E"
"CHR21",45544586,45544605,"+",24,"CDS","PWP2"
"CHR21",45548206,45548229,"+",1,"CDS","PWP2"
"CHR21",45550691,45550730,"+",1,"3UTR","PWP2"
"CHR3",150459444,150459468,"-",2,"3UTR","SIAH2"
"CHR3",150460087,150460115,"-",1,"CDS","SIAH2"
"CHR3",150460456,150460481,"-",2,"CDS","SIAH2"
"CHR19",47113386,47113416,"+",1,"3UTR","CALM3"
"CHR19",47113557,47113579,"+",1,"3UTR","CALM3"
"CHR19",47113101,47113112,"+",1,"3UTR","CALM3"
"CHR16",2036677,2036689,"+",1,"3UTR","GFER"
"CHR16",2036077,2036100,"+",1,"3UTR","GFER"
"CHR16",2034440,2034453,"+",1,"CDS","GFER"
"CHR7",124386930,124386946,"-",1,"CDS","GPR37"
"CHR7",124387046,124387065,"-",1,"CDS","GPR37"
"CHR7",124386970,124386983,"-",1,"CDS","GPR37"
"CHR2",232329109,232329123,"-",2,"5UTR","NCL"
"CHR2",232319876,232319895,"-",1,"3UTR","NCL"
"CHR2",232319787,232319808,"-",1,"3UTR","NCL"
"CHR1",214556778,214556802,"-",1,"CDS","PTPN14"
"CHR1",214531321,214531339,"-",3,"CDS","PTPN14"
"CHR1",214537889,214537919,"-",1,"CDS","PTPN14"
"CHR12",6859431,6859441,"-",1,"CDS","MLF2"
"CHR12",6859401,6859423,"-",1,"CDS","MLF2"
"CHR12",6857236,6857251,"-",1,"3UTR","MLF2"
"CHR17",54671747,54671779,"+",1,"CDS","NOG"
"CHR17",54671707,54671723,"+",1,"CDS","NOG"
"CHR17",54672064,54672087,"+",1,"CDS","NOG"
"CHR2",39209042,39209058,"-",10,"3UTR","SOS1"
"CHR2",39213055,39213076,"-",2,"CDS","SOS1"
"CHR2",39212461,39212498,"-",1,"3UTR","SOS1"
"CHR16",69390807,69390817,"-",2,"CDS","TERF2"
"CHR16",69400585,69400615,"-",2,"Intron","TERF2"
"CHR16",69400792,69400833,"-",1,"CDS","TERF2"
"CHR19",14588701,14588729,"-",1,"3UTR","GIPC1"
"CHR19",14589043,14589063,"-",3,"3UTR","GIPC1"
"CHR19",14591142,14591155,"-",1,"CDS","GIPC1"
"CHR2",235404000,235404015,"-",1,"3UTR","ARL4C"
"CHR2",235404352,235404379,"-",1,"3UTR","ARL4C"
"CHR2",235404445,235404454,"-",2,"3UTR","ARL4C"
"CHR2",37454867,37454882,"-",1,"CDS","CEBPZ"
"CHR2",37454847,37454858,"-",1,"CDS","CEBPZ"
"CHR2",37455251,37455260,"-",1,"CDS","CEBPZ"
"CHR5",77784845,77784857,"-",1,"CDS","LHFPL2"
"CHR5",77806068,77806082,"-",2,"5UTR","LHFPL2"
"CHR5",77781249,77781261,"-",1,"3UTR","LHFPL2"
"CHR1",180945586,180945613,"-",2,"3UTR","STX6"
"CHR1",180945616,180945631,"-",1,"3UTR","STX6"
"CHR1",180945319,180945329,"-",1,"3UTR","STX6"
"CHR19",15465202,15465216,"-",2,"3UTR","AKAP8"
"CHR19",15464550,15464575,"-",1,"3UTR","AKAP8"
"CHR19",15465776,15465789,"-",5,"CDS","AKAP8"
"CHR17",43319209,43319219,"+",11,"CDS","FMNL1"
"CHR17",43321355,43321368,"+",1,"CDS","FMNL1"
"CHR17",43318933,43318943,"+",1,"CDS","FMNL1"
"CHR6",161469932,161469960,"+",6,"CDS","MAP3K4"
"CHR6",161470127,161470158,"+",5,"CDS","MAP3K4"
"CHR6",161470089,161470115,"+",5,"CDS","MAP3K4"
"CHR12",57485332,57485342,"+",1,"CDS","NAB2"
"CHR12",57488686,57488722,"+",2,"3UTR","NAB2"
"CHR12",57488947,57488962,"+",1,"3UTR","NAB2"
"CHR2",178095920,178095949,"-",2,"CDS","NFE2L2"
"CHR2",178096511,178096527,"-",1,"CDS","NFE2L2"
"CHR2",178129290,178129310,"-",2,"CDS","NFE2L2"
"CHR11",114182911,114182931,"+",1,"CDS","NNMT"
"CHR11",114183206,114183220,"+",1,"3UTR","NNMT"
"CHR11",114167290,114167309,"+",1,"CDS","NNMT"
"CHR12",133201186,133201216,"-",1,"3UTR","POLE"
"CHR12",133219128,133219147,"-",2,"CDS","POLE"
"CHR12",133201162,133201181,"-",1,"3UTR","POLE"
"CHR9",35606060,35606072,"+",1,"CDS","TESK1"
"CHR9",35609032,35609054,"+",1,"CDS","TESK1"
"CHR9",35609792,35609809,"+",1,"3UTR","TESK1"
"CHR4",727987,728007,"+",1,"Intron","PCGF3"
"CHR4",759947,759970,"+",1,"3UTR","PCGF3"
"CHR4",759872,759901,"+",2,"3UTR","PCGF3"
"CHR12",131360776,131360789,"+",1,"3UTR","RAN"
"CHR12",131360697,131360706,"+",1,"3UTR","RAN"
"CHR12",131360707,131360723,"+",1,"3UTR","RAN"
"CHR14",92336518,92336553,"-",1,"3UTR","FBLN5"
"CHR14",92413679,92413698,"-",1,"5UTR","FBLN5"
"CHR14",92336183,92336209,"-",3,"3UTR","FBLN5"
"CHR4",42088211,42088228,"+",1,"3UTR","SLC30A9"
"CHR4",42088322,42088343,"+",3,"3UTR","SLC30A9"
"CHR4",42089456,42089470,"+",1,"3UTR","SLC30A9"
"CHR22",41166735,41166757,"-",2,"3UTR","SLC25A17"
"CHR22",41166634,41166647,"-",1,"3UTR","SLC25A17"
"CHR22",41166910,41166919,"-",1,"CDS","SLC25A17"
"CHR17",46804027,46804054,"-",2,"3UTR","HOXB13"
"CHR17",46802977,46803000,"-",1,"3UTR","HOXB13"
"CHR17",46804006,46804022,"-",4,"3UTR","HOXB13"
"CHR1",109779107,109779122,"+",2,"CDS","SARS"
"CHR1",109780579,109780599,"+",1,"3UTR","SARS"
